timestamp,device_id,operating_state,load_pct,temperature_c,vibration_mm_s,current_a,power_kw,energy_kwh_5min,threshold_status,data_quality_flag,is_anomaly,anomaly_type,risk_level,incident_id,expected_action
2026-07-01 09:30:00,MOTOR_A,running,81.33,63.93,2.568,18.65,8.864,0.7387,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 09:35:00,MOTOR_A,running,78.23,63.62,2.348,17.79,8.5,0.7084,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 09:40:00,MOTOR_A,running,76.3,63.41,2.58,17.18,8.259,0.6882,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 09:45:00,MOTOR_A,running,79.93,63.56,2.663,18.29,8.844,0.737,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 09:50:00,MOTOR_A,running,79.42,63.85,2.436,18.43,8.666,0.7222,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 09:55:00,MOTOR_A,running,78.92,63.98,2.597,18.21,8.805,0.7338,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 10:00:00,MOTOR_A,running,85.22,64.3,2.572,19.73,9.455,0.7879,warning,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 10:05:00,MOTOR_A,running,79.32,64.31,2.62,18.08,8.92,0.7434,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 10:10:00,MOTOR_A,running,81.64,64.28,2.547,18.61,8.834,0.7362,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 10:15:00,MOTOR_A,running,79.17,64.35,2.402,18.46,8.595,0.7163,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 10:20:00,MOTOR_A,running,79.11,64.11,2.458,18.9,8.762,0.7301,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 10:25:00,MOTOR_A,running,77.71,64.17,2.617,18.65,8.429,0.7024,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 10:30:00,MOTOR_A,running,78.16,63.96,2.645,17.99,8.641,0.7201,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 10:35:00,MOTOR_A,running,80.65,64.1,2.532,18.33,8.61,0.7175,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 10:40:00,MOTOR_A,running,85.19,64.39,2.637,19.85,9.302,0.7752,warning,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 10:45:00,MOTOR_A,running,79.47,64.19,2.57,18.26,9.006,0.7505,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 10:50:00,MOTOR_A,running,81.79,64.43,2.506,18.44,8.967,0.7473,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 10:55:00,MOTOR_A,running,82.09,64.27,2.596,18.75,8.918,0.7431,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:00:00,MOTOR_A,running,83.68,64.36,2.83,18.68,9.17,0.7641,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:05:00,MOTOR_A,running,75.62,63.51,2.594,17.59,8.298,0.6915,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:10:00,MOTOR_A,running,78.56,63.59,2.542,18.15,8.534,0.7112,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:15:00,MOTOR_A,running,77.71,63.53,2.692,18.06,8.618,0.7182,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:20:00,MOTOR_A,running,79.68,63.54,2.428,18.26,8.758,0.7299,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:25:00,MOTOR_A,running,77.07,63.78,2.523,17.43,8.617,0.7181,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:30:00,MOTOR_A,running,75.06,63.51,2.425,17.21,8.348,0.6957,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:35:00,MOTOR_A,running,78.5,63.36,2.515,17.85,8.596,0.7163,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:40:00,MOTOR_A,running,76.74,63.21,2.373,18.18,8.304,0.692,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:45:00,MOTOR_A,running,76.92,63.4,2.369,18.01,8.421,0.7018,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:50:00,MOTOR_A,running,81.27,63.38,2.448,18.79,9.304,0.7753,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:55:00,MOTOR_A,running,80.7,63.25,2.525,18.76,8.967,0.7473,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:00:00,MOTOR_A,running,81.76,63.82,2.715,18.86,8.963,0.7469,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:05:00,MOTOR_A,running,73.49,63.5,2.508,17.03,8.107,0.6756,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:10:00,MOTOR_A,running,77.42,63.69,2.631,18.55,8.599,0.7166,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:15:00,MOTOR_A,running,81.16,63.84,2.523,18.64,9.075,0.7562,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:20:00,MOTOR_A,running,74.75,63.84,2.415,17.76,8.141,0.6784,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:25:00,MOTOR_A,running,77.02,63.35,2.544,18.13,8.384,0.6987,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:30:00,MOTOR_A,running,78.01,63.57,2.534,18.03,8.755,0.7296,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:35:00,MOTOR_A,running,74.17,63.08,2.527,16.93,8.315,0.6929,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:40:00,MOTOR_A,running,74.49,62.79,2.433,17.9,8.107,0.6756,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:45:00,MOTOR_A,running,73.52,62.51,2.313,16.83,7.963,0.6636,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:50:00,MOTOR_A,running,73.7,62.61,2.524,17.07,7.959,0.6633,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:55:00,MOTOR_A,running,73.59,62.29,2.522,17.69,8.123,0.6769,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:00:00,MOTOR_A,running,69.25,62.18,2.329,16.35,7.663,0.6386,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:05:00,MOTOR_A,running,75.62,62.41,2.553,17.18,8.287,0.6906,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:10:00,MOTOR_A,running,78.68,62.68,2.29,18.05,8.601,0.7167,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:15:00,MOTOR_A,running,71.0,62.52,2.439,17.15,7.958,0.6632,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:20:00,MOTOR_A,running,72.14,62.52,2.235,16.66,8.061,0.6717,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:25:00,MOTOR_A,running,78.38,62.62,2.477,18.2,8.375,0.6979,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:30:00,MOTOR_A,running,75.65,62.99,2.609,17.07,8.282,0.6901,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:35:00,MOTOR_A,running,72.21,62.83,2.57,17.31,8.149,0.6791,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:40:00,MOTOR_A,running,71.12,62.51,2.396,16.4,7.941,0.6618,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:45:00,MOTOR_A,running,71.96,62.51,2.452,17.02,7.793,0.6494,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:50:00,MOTOR_A,running,71.02,62.65,2.368,17.0,8.037,0.6698,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:55:00,MOTOR_A,running,66.36,62.38,2.423,15.73,7.223,0.6019,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:00:00,MOTOR_A,running,74.19,62.29,2.363,17.1,8.071,0.6726,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:05:00,MOTOR_A,running,73.02,62.52,2.556,16.94,8.141,0.6784,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:10:00,MOTOR_A,running,73.03,62.73,2.399,17.33,8.106,0.6755,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:15:00,MOTOR_A,running,77.31,62.64,2.583,17.93,8.543,0.7119,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:20:00,MOTOR_A,running,72.28,62.59,2.467,16.96,8.161,0.6801,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:25:00,MOTOR_A,running,72.95,62.26,2.341,17.21,8.016,0.668,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:30:00,MOTOR_A,running,73.12,62.37,2.541,16.83,8.154,0.6795,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:35:00,MOTOR_A,running,73.67,62.37,2.461,16.71,7.972,0.6643,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:40:00,MOTOR_A,running,70.32,62.26,2.309,16.7,7.681,0.6401,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:45:00,MOTOR_A,running,75.68,62.1,2.544,17.81,8.413,0.7011,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:50:00,MOTOR_A,running,69.37,62.02,2.378,17.29,7.501,0.6251,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:55:00,MOTOR_A,running,71.61,61.9,2.3,16.37,7.757,0.6464,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 15:00:00,MOTOR_A,running,71.48,61.92,2.53,16.93,7.792,0.6494,normal,ok,False,none,normal,,Rutin izlemeye devam et.
